time,raw_cell_0,raw_cell_1,raw_cell_2,raw_cell_3,temperature,pressure,hymidity,flow_air,flow_test_gas,amp2ppm_0,amp2ppm_1,amp2ppm_2,amp2ppm_3,base_line_0,base_line_1,base_line_2,base_line_3
20220420-151711,1.4085669855583891e-25,1.410267090181014e-25,7.155282192566094e-31,0.0,152.13,110.15,12280145.49,0.0,0.4624,,,,,,,,
20220420-151721,1.4085669855583891e-25,1.410267090181014e-25,7.155282192566094e-31,0.0,152.13,110.15,12280145.49,0.0,0.4624,,,,,,,,
20220420-151731,43624300.50969124,1.6521308894389593e-33,2.5111268480700722e-33,2450324707031.25,152.13,110.15,12280145.49,0.0,0.451,,,,,,,,
20220420-151741,43624300.50969124,1.6521308894389593e-33,2.5111268480700722e-33,2450324707031.25,152.13,110.15,12280145.49,0.0,0.4624,,,,,,,,
20220420-151751,43624300.50969124,1.6521308894389593e-33,2.5111268480700722e-33,2450324707031.25,17.92,398.31,18605145.39,0.0,0.0902,,,,,,,,
20220420-151801,2.3054176348056534e-29,4.09673960662174e-24,0.0013999634784767068,4.553716942906963e-30,17.92,398.31,18605145.39,0.0,0.0902,,,,,,,,
20220420-151811,-6.134891979382834e-15,17068.827219191007,9.649665268323813e-26,0.0,17.92,398.31,18605145.39,0.0,0.0789,,,,,,,,
20220420-151821,-6.134891979382834e-15,17068.827219191007,9.649665268323813e-26,0.0,17.92,0.11,4587.52,0.0,0.0789,,,,,,,,
20220420-151831,6.428484731059385e-31,4292713.9438688755,2120222.197845578,-8626765251.159668,17.92,0.11,4587.52,0.0,0.0789,,,,,,,,
20220420-151841,6.428484731059385e-31,4292713.9438688755,2120222.197845578,-8626765251.159668,17.92,0.11,4587.52,0.0,0.0789,,,,,,,,
20220420-151851,6.428484731059385e-31,4292713.9438688755,2120222.197845578,-8626765251.159668,129.51,293.54,21474988.16,0.0,0.0789,,,,,,,,
